title|qid|filename|id|url|categories
Anarchism|('0', '69', '2')|AA/wiki_00|12.0|https://en.wikipedia.org/wiki?curid=12|['All articles with unsourced statements', 'Anarchism', 'Anti-capitalism', 'Anti-fascism', 'Articles containing Spanish-language text', 'Articles lacking reliable references from March 2019', 'Articles prone to spam from November 2014', 'Articles with short description', 'Articles with unsourced statements from March 2019']
Anarchism|('0', '70', '9')|AA/wiki_00|12.0|https://en.wikipedia.org/wiki?curid=12|['All articles with unsourced statements', 'Anarchism', 'Anti-capitalism', 'Anti-fascism', 'Articles containing Spanish-language text', 'Articles lacking reliable references from March 2019', 'Articles prone to spam from November 2014', 'Articles with short description', 'Articles with unsourced statements from March 2019']
Anarchism|('0', '71', '2')|AA/wiki_00|12.0|https://en.wikipedia.org/wiki?curid=12|['All articles with unsourced statements', 'Anarchism', 'Anti-capitalism', 'Anti-fascism', 'Articles containing Spanish-language text', 'Articles lacking reliable references from March 2019', 'Articles prone to spam from November 2014', 'Articles with short description', 'Articles with unsourced statements from March 2019']
Autism|('1', '2', '0')|AA/wiki_00|25.0|https://en.wikipedia.org/wiki?curid=25|['All articles containing potentially dated statements', 'Articles containing potentially dated statements from 2015', 'Articles containing potentially dated statements from 2017', 'Articles containing video clips', 'Articles with Curlie links', 'Articles with short description', 'Autism', 'CS1 German-language sources (de)', 'CS1 Spanish-language sources (es)']
Autism|('1', '6', '5')|AA/wiki_00|25.0|https://en.wikipedia.org/wiki?curid=25|['All articles containing potentially dated statements', 'Articles containing potentially dated statements from 2015', 'Articles containing potentially dated statements from 2017', 'Articles containing video clips', 'Articles with Curlie links', 'Articles with short description', 'Autism', 'CS1 German-language sources (de)', 'CS1 Spanish-language sources (es)']
Autism|('1', '14', '4')|AA/wiki_00|25.0|https://en.wikipedia.org/wiki?curid=25|['All articles containing potentially dated statements', 'Articles containing potentially dated statements from 2015', 'Articles containing potentially dated statements from 2017', 'Articles containing video clips', 'Articles with Curlie links', 'Articles with short description', 'Autism', 'CS1 German-language sources (de)', 'CS1 Spanish-language sources (es)']
Autism|('1', '14', '1')|AA/wiki_00|25.0|https://en.wikipedia.org/wiki?curid=25|['All articles containing potentially dated statements', 'Articles containing potentially dated statements from 2015', 'Articles containing potentially dated statements from 2017', 'Articles containing video clips', 'Articles with Curlie links', 'Articles with short description', 'Autism', 'CS1 German-language sources (de)', 'CS1 Spanish-language sources (es)']
Autism|('1', '18', '1')|AA/wiki_00|25.0|https://en.wikipedia.org/wiki?curid=25|['All articles containing potentially dated statements', 'Articles containing potentially dated statements from 2015', 'Articles containing potentially dated statements from 2017', 'Articles containing video clips', 'Articles with Curlie links', 'Articles with short description', 'Autism', 'CS1 German-language sources (de)', 'CS1 Spanish-language sources (es)']
Autism|('1', '19', '5')|AA/wiki_00|25.0|https://en.wikipedia.org/wiki?curid=25|['All articles containing potentially dated statements', 'Articles containing potentially dated statements from 2015', 'Articles containing potentially dated statements from 2017', 'Articles containing video clips', 'Articles with Curlie links', 'Articles with short description', 'Autism', 'CS1 German-language sources (de)', 'CS1 Spanish-language sources (es)']
Autism|('1', '30', '4')|AA/wiki_00|25.0|https://en.wikipedia.org/wiki?curid=25|['All articles containing potentially dated statements', 'Articles containing potentially dated statements from 2015', 'Articles containing potentially dated statements from 2017', 'Articles containing video clips', 'Articles with Curlie links', 'Articles with short description', 'Autism', 'CS1 German-language sources (de)', 'CS1 Spanish-language sources (es)']
Autism|('1', '39', '2')|AA/wiki_00|25.0|https://en.wikipedia.org/wiki?curid=25|['All articles containing potentially dated statements', 'Articles containing potentially dated statements from 2015', 'Articles containing potentially dated statements from 2017', 'Articles containing video clips', 'Articles with Curlie links', 'Articles with short description', 'Autism', 'CS1 German-language sources (de)', 'CS1 Spanish-language sources (es)']
Autism|('1', '51', '3')|AA/wiki_00|25.0|https://en.wikipedia.org/wiki?curid=25|['All articles containing potentially dated statements', 'Articles containing potentially dated statements from 2015', 'Articles containing potentially dated statements from 2017', 'Articles containing video clips', 'Articles with Curlie links', 'Articles with short description', 'Autism', 'CS1 German-language sources (de)', 'CS1 Spanish-language sources (es)']
